early_marriage,Middle,Poorer,Poorest,Richer,Richest
0.0,6.351748065118762,13.40405657859621,52.12836936215639,9.434214037896984,18.681611956231652
1.0,6.245477740965002,15.3280779923074,63.989489317948134,6.13123119692296,8.305723751856506
